pathogen,split,memory_window,behaviour_function,r,alpha,vaccine_efficacy,final_cases,final_deaths,peak_cases,epidemic_duration,vaccinations_administered
sarscov2,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.5,70224.43172470378,287.8046474273929,70223,332,95891.75126116883
sarscov2,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.9,1348.530374135231,6.531365940988435,1347,238,95329.35964522479
sarscov2,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.25,87785.21412495399,457.2869353293514,87784,255,93304.35420226588
sarscov2,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,68236.2457077846,268.76931938136977,68235,349,97123.482955467
sarscov2,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.9,636.0090431392149,3.049558053413206,635,207,95477.00493378993
sarscov2,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.25,89949.55469439353,503.8782576834893,89948,238,79151.14420076954
sarscov2,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.5,79399.8223615856,387.92495342365066,79399,274,83254.12115356588
sarscov2,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.9,30184.726490152658,159.8447225512388,30184,303,86144.86604227487
sarscov2,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.25,89181.42131723254,487.16174314246206,89181,243,85890.86576242906
sarscov2,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.5,75649.03255611044,344.4691595983392,75648,293,90883.63274989952
sarscov2,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.9,12420.824736350205,62.61058874288389,12420,303,93312.77124590038
sarscov2,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.25,88573.0328448422,474.10773173888606,88572,248,89954.06557926597
sarscov2,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,72415.89777119411,309.91317107871896,72415,312,94849.88385276299
sarscov2,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.9,4401.5340401292715,21.580177083980985,4401,271,95443.37040284585
sarscov2,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.25,88088.20901894847,463.8140684996528,88087,251,92413.18081843582
sarscov2,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.5,69705.59627844728,282.8623704687468,69705,332,96972.47160698895
sarscov2,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.9,1828.8948198166447,8.825964725593886,1828,236,96181.04489175577
sarscov2,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.25,87698.91787887762,455.61201181384166,87698,255,94117.69996164413
sarscov2,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,67485.58746608853,261.92629390933087,67485,350,98091.62089460739
sarscov2,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.9,928.0606810595585,4.425444275698162,927,208,96576.1767052774
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.25,91456.34683916006,537.2970464163836,91455,230,52063.44735937525
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.5,85410.49794178596,465.842682473043,85409,250,53755.57921424637
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.9,59391.12059854452,341.57844016207235,59390,272,55418.87490712688
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.25,90371.3391867755,512.8931511651746,90370,237,69777.13391488211
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.5,81024.75503084584,407.80285498585937,81023,268,73439.42691908723
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.9,36391.28054042961,196.48915219251856,36390,307,78961.05731928215
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.25,89557.95257940545,494.99373548076596,89556,242,79020.46007137967
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,77308.02252799139,363.0297926471622,77307,287,83757.90010740297
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.9,15384.978985707756,78.61422140519474,15384,324,90114.10338824042
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.25,88935.23531943036,481.507860678304,88933,246,84393.19706913238
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.5,74209.31168027454,328.5330284323195,74207,306,89456.45462328478
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.9,4735.635963872283,23.434322358617894,4734,295,93657.9536181833
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.25,88449.15263738841,471.1062685949353,88448,250,87838.77247588102
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,71656.4860901315,301.9124336870957,71656,324,92743.45861267234
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.9,1650.2645616779055,8.036861013926524,1649,252,94620.97105066697
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.25,91456.34683916006,537.2970464163836,91455,230,52063.44735937525
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.5,85410.49794178596,465.842682473043,85409,250,53755.57921424637
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.9,59391.12059854452,341.57844016207235,59390,272,55418.87490712688
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.25,90407.88982856911,513.7842404485206,90406,236,69981.68024115138
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.5,81150.96234995089,409.44208998501847,81149,267,74256.82049478918
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.9,38116.185122992036,206.4568551645532,38114,300,78897.97514504113
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.25,89575.91623582062,495.52136850977485,89574,241,79832.95504680049
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,77312.50001570856,363.1822020355624,77311,285,85544.13943634822
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.9,18111.090089762718,92.88339854054463,18110,312,90407.771898165
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.25,88914.18073377083,481.22608587958337,88912,245,85570.7648908853
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.5,73951.30541054351,325.91191154486006,73950,303,91621.08051026058
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.9,6604.944373769547,32.68745240708266,6604,288,94424.87695483811
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.25,88385.21687539635,469.93470881661267,88384,249,89172.99066694429
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,71087.45231197563,296.3572297501814,71086,322,94946.665608371
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.9,2587.7599499682283,12.558779542122728,2586,250,95692.21313954974
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.25,91456.34683916006,537.2970464163836,91455,230,52063.44735937525
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.5,85410.49794178596,465.842682473043,85409,250,53755.57921424637
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.9,59391.12059854452,341.57844016207235,59390,272,55418.87490712688
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.25,90413.6416618654,513.7742971626524,90412,236,67710.43380781796
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.5,81160.97852895915,409.48375158066756,81160,268,71429.58507414677
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.9,36608.04992643831,197.81811953374304,36607,308,78210.68916718775
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.25,89621.79385288135,496.29910049615086,89619,242,76710.08336107653
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,77551.56459307256,365.78943843278995,77550,287,81369.4425809014
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.9,15701.324946706118,80.34387020406562,15700,328,89468.7961942089
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.25,89009.07204839298,482.99689454072416,89007,246,82179.05085644967
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.5,74530.53330320105,331.9228620990682,74529,305,87155.50660549023
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.9,4866.551366910364,24.112048406859238,4865,299,93201.11649363246
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.25,88526.61648531423,472.65175542078526,88525,250,85824.47183050535
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,72028.76273419449,305.6158487665437,72027,323,90727.86614472572
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.9,1687.6724891486174,8.227569237781188,1686,255,94293.3829764064
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.25,91456.34683916006,537.2970464163836,91455,230,52063.44735937525
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.5,85410.49794178596,465.842682473043,85409,250,53755.57921424637
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.9,59391.12059854452,341.57844016207235,59390,272,55418.87490712688
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.25,90435.22490677841,514.3458816717931,90434,236,68403.91096387898
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.5,81206.62358059632,410.1260552046845,81205,267,73070.97025158703
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.9,38116.8448590756,206.46634761618384,38115,300,78815.40393416562
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.25,89620.27366079371,496.4163413652991,89619,241,77892.64091712527
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,77423.87923576165,364.43439833399634,77423,285,84033.11324615941
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.9,18111.927624204374,92.89422036941686,18111,312,90317.55649068943
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.25,88968.17568638385,482.3003650049505,88966,245,83684.67829225954
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.5,74112.507704235,327.5888247592806,74111,303,90179.35411288124
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.9,6600.657387093819,32.66906593122059,6598,288,94356.78706689313
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.25,88443.8654236462,471.0890799318505,88443,249,87459.98449134475
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,71288.38762519057,298.3136320140952,71287,322,93704.24069266999
sarscov2,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.9,2583.4964682272775,12.539175073982898,2581,251,95691.35001889472
ebola,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.25,85123.2001684329,31524.6103465481,85122,263,31355.241196108713
ebola,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.5,78798.43259628266,28072.491056644794,78797,281,32573.335464361502
ebola,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.9,58929.22396122146,21896.555544010942,58929,306,34682.33971817743
ebola,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.25,81804.83419769602,28910.14395438151,81804,278,55625.75403100108
ebola,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.5,66791.13118633008,21550.327178772583,66790,323,61079.59373359516
ebola,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.9,15640.320514050218,5525.416399375814,15639,352,71736.64766263406
ebola,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.25,79271.08861838063,27049.82890841712,79270,291,68734.42110659345
ebola,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,55151.29415210815,16269.068950914587,55150,374,77425.40805609367
ebola,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.9,1694.5027994030572,588.6800506848449,1693,264,81098.79615920203
ebola,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.25,77331.68094787553,25697.553502656418,77331,303,76617.0258609766
ebola,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.5,44564.009547242575,12151.408115005559,44563,434,86827.90377983627
ebola,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.9,416.25795403633947,143.68626873887104,415,196,82238.64870250344
ebola,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.25,75834.03768024675,24692.787259240842,75833,313,81689.578236775
ebola,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,35472.52985580256,9048.18949347054,35472,505,92265.08709532885
ebola,"[0.5, 0.5, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.9,174.48647821381576,59.85817532974114,173,156,82626.81378903432
ebola,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.25,85123.2001684329,31524.6103465481,85122,263,31355.241196108713
ebola,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.5,78798.43259628266,28072.491056644794,78797,281,32573.335464361502
ebola,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.9,58929.22396122146,21896.555544010942,58929,306,34682.33971817743
ebola,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.25,81879.55954351238,28971.126124625822,81878,276,55726.08044408137
ebola,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.5,67027.31751465435,21672.351151746916,67026,319,61677.578577440996
ebola,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.9,18330.810087283582,6490.573413356382,18329,343,70947.35157205035
ebola,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.25,79252.73388353034,27043.534963774182,79252,289,69569.9681256899
ebola,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,54845.398957964004,16147.879103078867,54844,367,79196.16570818609
ebola,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.9,2575.784264591717,895.1434336988805,2575,268,82035.46889604293
ebola,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.25,77166.0969814207,25592.42416931109,77166,301,77932.39967436666
ebola,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.5,43225.961299120536,11675.275015449035,43225,428,89125.16572338689
ebola,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.9,696.2597698279616,240.3442507053507,695,205,84095.51397224079
ebola,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.25,75523.74987666069,24496.232258052885,75523,312,83287.59182789714
ebola,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,33093.788874782214,8297.054218268517,33093,503,94415.89472202404
ebola,"[0.5, 0.5, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.9,307.7248194490138,105.6255338039347,307,167,85042.61511068224
ebola,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.25,85123.2001684329,31524.6103465481,85122,263,31355.241196108713
ebola,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.5,78798.43259628266,28072.491056644794,78797,281,32573.335464361502
ebola,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.9,58929.22396122146,21896.555544010942,58929,306,34682.33971817743
ebola,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.25,81878.21023662822,28963.448692590726,81877,277,54368.640385584236
ebola,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.5,67017.95068015881,21660.47595132871,67017,323,59822.54050291999
ebola,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.9,15764.73373549191,5570.324549976266,15763,353,71351.1800371208
ebola,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.25,79384.34500938217,27127.69239198093,79383,291,67375.62126854263
ebola,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,55630.294319956294,16467.545669361767,55629,374,75880.57909872645
ebola,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.9,1707.9202174977681,593.3945111797938,1707,265,80883.2907488624
ebola,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.25,77463.84282990338,25784.749696486175,77463,302,75290.73074279175
ebola,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.5,45269.77496862178,12406.527654015412,45268,434,85381.17492597864
ebola,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.9,418.14652360498496,144.3532489456099,417,197,82183.14270075035
ebola,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.25,75972.94540928282,24781.599732628056,75972,312,80505.6712700261
ebola,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,36339.23336357463,9327.311011763411,36338,505,91043.63523568262
ebola,"[0.5, 0.5, 0.0]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.9,174.9478053552354,60.01725053664927,174,156,82494.29873463875
ebola,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.25,85123.2001684329,31524.6103465481,85122,263,31355.241196108713
ebola,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.5,78798.43259628266,28072.491056644794,78797,281,32573.335464361502
ebola,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.9,58929.22396122146,21896.555544010942,58929,306,34682.33971817743
ebola,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.25,81928.39094203428,29006.43752804361,81927,276,54803.69237514922
ebola,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.5,67124.09138680085,21719.34413633623,67123,319,60993.53210172425
ebola,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.9,18341.543070138025,6494.470352134753,18341,343,70903.58681430423
ebola,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.25,79334.42333322697,27099.35865826538,79333,289,68465.15793930087
ebola,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,55076.71697524187,16243.060439901074,55076,367,78292.19166908172
ebola,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.9,2577.470294298671,895.7364470650264,2577,268,82002.39090445808
ebola,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.25,77266.83959948737,25658.337000942236,77266,301,76880.52328009806
ebola,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.5,43598.85234819402,11807.477368835107,43598,428,88290.20508094109
ebola,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.9,696.5160706906667,240.43387990288994,695,205,84074.4128056583
ebola,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.25,75633.22806682106,24565.496920030593,75632,312,82348.21122549546
ebola,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,33569.703237220325,8445.41754223844,33569,503,93770.26663704682
ebola,"[0.5, 0.5, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.9,307.79167762662115,105.64881102898082,307,167,85028.07236853195
ebola,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.25,82890.07424740108,29722.798399194002,82889,275,42620.16114772264
ebola,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.5,71528.73859107339,23952.0211612147,71528,314,44146.87113820553
ebola,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.9,34562.38474653971,12476.197847101124,34561,400,47070.42636149236
ebola,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.25,79836.09631306905,27447.13524062949,79835,289,63660.901248920156
ebola,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.5,58859.317391608914,17849.01256387876,58858,364,69916.81399218623
ebola,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.9,3257.5467424343487,1137.0940056942984,3257,326,75739.13187547217
ebola,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.25,77566.60259201504,25855.26841337847,77565,302,74645.83991735074
ebola,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,47077.31549832771,13074.11767988895,47076,425,83601.68707675781
ebola,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.9,542.4914144412936,187.7622608031851,541,218,80006.09156861549
ebola,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.25,75863.61797993549,24711.843294252867,75862,313,81079.56381926572
ebola,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.5,36886.96055080772,9506.31821287303,36886,498,90938.52709825351
ebola,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.9,199.06834518123372,68.43246961626838,198,166,81364.48589255725
ebola,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.25,74567.21842386374,23869.07149804303,74566,322,85175.71480979006
ebola,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,28601.420762903796,6936.1903396992075,28600,584,94897.26964414946
ebola,"[0.5, 0.0, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.9,103.72133814165709,35.404613730180166,103,135,81997.1926427111
ebola,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.25,82890.07424740108,29722.798399194002,82889,275,42620.16114772264
ebola,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.5,71528.73859107339,23952.0211612147,71528,314,44146.87113820553
ebola,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.9,34562.38474653971,12476.197847101124,34561,400,47070.42636149236
